Price,Close,High,Low,Open,Volume
Ticker,VWS.CO,VWS.CO,VWS.CO,VWS.CO,VWS.CO
Date,,,,,
3/22/21,223.790543,227.830785,215.808576,218.764857,3276660
3/23/21,226.746826,230.392904,222.016772,228.126418,3539350
3/24/21,223.199265,227.436605,220.834245,225.170119,3245945
3/25/21,224.38179,227.042441,218.863406,220.932795,3735220
3/26/21,233.940445,235.320052,226.057026,227.042454,4227820
3/29/21,239.852997,240.542808,231.0827,235.812754,3399525
3/30/21,245.371384,245.667015,240.542796,242.316553,3610070
3/31/21,256.605255,257.689231,244.681594,246.455366,5838735
4/6/21,246.159744,269.809985,246.159744,269.809985,6429880
4/7/21,241.429688,249.470778,239.498243,247.578759,4034400
4/8/21,247.184586,248.564193,240.483677,241.429694,2749380
4/9/21,248.980301,251.559782,244.853114,247.988189,2322350
4/12/21,238.146439,249.61526,238.146439,248.861246,2790210
4/13/21,238.106766,242.154583,236.598752,240.090989,2789340
4/14/21,235.88443,240.011617,234.971689,238.186136,2728430
4/15/21,240.646561,241.559301,232.511249,235.963793,2717880
4/16/21,246.04364,247.1548,239.019489,240.090971,9760730
4/19/21,242.551407,249.575558,242.273617,248.027866,2684040
4/20/21,234.455795,243.067316,233.9002,242.075204,3819340
4/21/21,239.098877,239.654457,233.066837,236.519381,2772895
4/22/21,263.504822,263.584177,237.11465,238.900453,6540805
4/23/21,260.726868,267.671648,254.655151,263.861943,4193705
4/26/21,263.187347,267.989164,261.758704,261.917446,14877200
4/27/21,274.170044,274.517289,265.38985,266.381962,2780849
4/28/21,264.000854,275.558946,260.181219,275.310919,2322031
4/29/21,256.163208,266.878,253.286076,266.878,3033404
5/3/21,245.051544,253.980548,239.594931,253.980548,3320776
5/4/21,228.582474,249.714451,224.514826,246.242061,6104988
5/5/21,246.837357,250.607383,228.681712,228.780929,5265334
5/6/21,230.566711,242.868903,230.26909,241.182317,4643046
5/7/21,243.067322,243.960216,231.658039,234.535157,3173204
5/10/21,233.939896,244.654703,232.253309,244.357066,3345012
5/11/21,226.895905,229.177764,218.264537,228.185653,4428523
5/12/21,224.713242,233.642245,224.316403,227.391939,2765495
5/17/21,225.209305,231.360393,221.836132,230.169862,3949174
5/18/21,229.5746,237.908346,226.399846,228.18565,4847147
5/19/21,224.812469,228.483279,221.538499,226.20142,2888205
5/20/21,229.177765,230.963569,223.621934,227.292759,3091460
5/21/21,230.269089,234.832793,230.269089,230.665927,2719185
5/25/21,233.14621,237.908348,230.169875,231.360406,2406956
5/26/21,233.34462,235.031206,229.773027,232.650145,2279687
5/27/21,232.054886,240.487834,231.459628,234.733599,4273022
5/28/21,236.916229,238.702033,231.856455,233.146203,1973908
5/31/21,234.932007,240.090984,234.138315,237.114649,1187042
6/1/21,236.519379,239.396511,233.741479,234.932009,1996566
6/2/21,224.316422,240.487827,223.820366,236.618598,3130919
6/3/21,222.133743,228.880104,219.851899,225.506931,2024154
6/4/21,223.820358,224.018778,214.891355,222.332191,2856891
6/7/21,219.157425,224.316417,216.677146,223.820361,1992559
6/8/21,216.677155,220.943237,214.593729,220.149545,756218
6/9/21,216.081879,218.661359,213.998439,215.685025,2335986
6/10/21,214.097672,217.570062,208.938695,216.181097,2536636
6/11/21,212.014236,216.875592,211.121342,215.685046,2071858
6/14/21,222.530609,223.026665,213.204752,214.4945,3549173
6/15/21,224.415619,226.399842,219.752698,223.820361,2766034
6/16/21,233.74147,236.023315,225.110088,226.201417,3861048
6/17/21,232.253296,236.122524,226.895885,232.848554,2748293
6/18/21,227.094315,237.511485,225.804582,235.130424,3894825
6/21/21,229.773026,231.558814,223.52272,226.895893,2108058
6/22/21,229.872223,232.352502,226.49905,232.352502,1681060
6/23/21,226.102203,234.634368,225.606148,234.138313,1579258
6/24/21,231.856461,231.856461,225.308534,226.697484,1761440
6/25/21,232.054886,234.237543,228.384076,233.146215,1723198
6/28/21,233.34462,234.336731,230.963558,232.054872,1512489
6/29/21,246.837357,251.202641,231.161991,235.824912,4198925
6/30/21,242.868896,249.218404,239.297289,248.920768,3037109
