Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,
3/31/21,1918.36206,1947.83777,1793.0022,1846.09827,3.02E+10
4/1/21,1977.27686,1989.05505,1912.17847,1919.15723,3.09E+10
4/2/21,2143.22559,2152.4519,1960.67871,1976.93274,3.49E+10
4/3/21,2028.42249,2144.9624,2028.42249,2142.896,3.20E+10
4/4/21,2093.1228,2110.35352,2007.11182,2027.67126,2.60E+10
4/5/21,2107.88721,2140.98535,2032.3877,2093.26074,2.89E+10
4/6/21,2118.37891,2151.22339,2057.60913,2109.49316,2.92E+10
4/7/21,1971.07727,2133.1875,1945.44214,2117.72852,3.61E+10
4/8/21,2088.57373,2091.51636,1959.07947,1969.13318,2.53E+10
4/9/21,2072.10889,2102.87378,2055.16333,2088.77222,1.98E+10
4/10/21,2135.94214,2196.99634,2062.7876,2071.11157,2.50E+10
4/11/21,2157.65698,2165.19141,2119.86572,2136.15698,1.97E+10
4/12/21,2139.35327,2199.71875,2110.3689,2157.36182,2.17E+10
4/13/21,2299.18774,2318.42334,2138.55957,2139.36426,2.95E+10
4/14/21,2435.10498,2449.6875,2284.56372,2299.3479,3.56E+10
4/15/21,2519.11621,2544.26733,2409.92407,2436.03467,3.23E+10
4/16/21,2431.94653,2547.55566,2318.67505,2516.60181,3.62E+10
4/17/21,2344.89502,2497.38525,2333.68286,2429.98096,3.24E+10
4/18/21,2237.13696,2365.46045,2011.76685,2346.45239,5.07E+10
4/19/21,2166.18872,2276.77686,2086.68872,2238.03271,3.41E+10
4/20/21,2330.21094,2345.83496,2060.1438,2161.93945,3.94E+10
4/21/21,2364.75171,2467.20068,2238.36694,2331.16016,3.89E+10
4/22/21,2403.53516,2641.09497,2315.96021,2357.87109,5.36E+10
4/23/21,2363.58618,2439.53711,2117.03955,2401.25635,5.54E+10
4/24/21,2211.62573,2367.74097,2163.69312,2367.19922,3.19E+10
4/25/21,2316.05957,2354.08667,2172.51514,2214.41382,3.18E+10
4/26/21,2534.48169,2536.3374,2308.31519,2319.47803,3.52E+10
4/27/21,2662.86523,2676.39282,2485.375,2534.03125,3.23E+10
4/28/21,2746.38013,2757.47729,2564.08154,2664.68555,3.43E+10
4/29/21,2756.87695,2797.97241,2672.10669,2748.64966,3.26E+10
4/30/21,2773.20703,2796.05493,2728.16992,2757.73413,2.98E+10
5/1/21,2945.89282,2951.44092,2755.90845,2772.83838,2.87E+10
5/2/21,2952.05615,2984.89185,2860.52612,2945.56006,2.80E+10
5/3/21,3431.08618,3450.03784,2951.17578,2951.17578,4.92E+10
5/4/21,3253.62939,3523.58594,3180.74268,3431.13159,6.24E+10
5/5/21,3522.7832,3541.46265,3213.10156,3240.55469,4.83E+10
5/6/21,3490.88037,3598.896,3386.23999,3524.93091,4.43E+10
5/7/21,3484.729,3573.29004,3370.26196,3490.10522,3.96E+10
5/8/21,3902.64771,3950.16504,3453.76855,3481.98804,5.02E+10
5/9/21,3928.84473,3981.25903,3743.98901,3911.46313,5.06E+10
5/10/21,3952.29395,4197.47314,3684.45166,3924.41333,6.27E+10
5/11/21,4168.70117,4178.20898,3783.8894,3948.27197,5.27E+10
5/12/21,3785.84863,4362.35059,3785.84863,4174.63574,6.90E+10
5/13/21,3715.14844,4032.56348,3549.40723,3828.91846,7.84E+10
5/14/21,4079.05737,4171.01709,3703.3999,3720.12231,4.82E+10
5/15/21,3638.12207,4129.18555,3638.12207,4075.95166,4.24E+10
5/16/21,3587.5061,3878.896,3350.95166,3641.83081,4.74E+10
5/17/21,3282.39771,3587.76563,3129.00879,3581.34302,5.41E+10
5/18/21,3380.07007,3562.46509,3246.40405,3276.87231,4.04E+10
5/19/21,2460.6792,3437.93579,1952.46021,3382.65723,8.45E+10
5/20/21,2784.29419,2993.14526,2170.229,2439.63867,6.76E+10
5/21/21,2430.62134,2938.20508,2113.34717,2772.34131,5.38E+10
5/22/21,2295.70557,2483.98315,2168.12427,2436.01465,4.21E+10
5/23/21,2109.57983,2384.41162,1737.46875,2298.36719,5.60E+10
5/24/21,2643.59106,2672.5957,2090.63965,2099.93604,5.37E+10
5/25/21,2706.62891,2750.53491,2394.35547,2649.0332,4.96E+10
5/26/21,2888.69873,2911.7356,2652.09448,2707.05273,4.25E+10
5/27/21,2736.48853,2888.75244,2642.60791,2888.75244,3.34E+10
5/28/21,2419.90625,2761.36328,2336.36133,2742.46899,4.00E+10
5/29/21,2279.51416,2566.93848,2208.49097,2414.06714,3.38E+10
5/30/21,2390.30542,2472.18774,2188.83447,2278.28882,2.59E+10
5/31/21,2714.94531,2715.85498,2279.50513,2387.19849,3.10E+10
6/1/21,2633.51831,2739.73755,2531.16064,2707.56055,2.74E+10
6/2/21,2706.125,2801.39233,2555.40137,2634.45605,2.77E+10
6/3/21,2855.12646,2891.25488,2667.68433,2708.37622,3.00E+10
6/4/21,2688.19507,2857.16553,2562.63745,2857.16553,3.42E+10
6/5/21,2630.5769,2817.48486,2558.23364,2691.61938,3.05E+10
6/6/21,2715.09277,2743.44116,2616.16235,2629.74878,2.53E+10
6/7/21,2590.26318,2845.18506,2583.99512,2713.04736,3.06E+10
6/8/21,2517.43872,2620.84619,2315.54663,2594.60229,4.19E+10
6/9/21,2608.26709,2625.07056,2412.19775,2510.19922,3.61E+10
6/10/21,2471.51855,2619.95776,2435.40161,2611.14258,2.88E+10
6/11/21,2353.7688,2495.41479,2326.86963,2472.85889,2.48E+10
6/12/21,2372.48438,2447.22778,2265.75806,2354.7522,2.57E+10
6/13/21,2508.3916,2547.36792,2312.64014,2372.69019,2.71E+10
6/14/21,2537.89111,2606.43286,2469.38818,2508.77051,2.70E+10
6/15/21,2610.93677,2639.22925,2515.15308,2587.7627,2.90E+10
6/16/21,2367.66357,2554.62891,2354.35059,2544.86475,2.41E+10
6/17/21,2372.00195,2457.17554,2312.30151,2367.3064,2.19E+10
